C	955e03e9-0ff1-4a3a-a3ac-9ec8676a636d	9606	252	9606:2 0:152 9606:5 0:16 9606:1 0:6 9606:9 0:13 9606:1 0:13
C	b9cbec50-1649-4791-9555-5ddf51a7dcb0	9606	168	0:5 9606:1 0:43 9606:2 0:26 9606:3 0:2 9606:9 0:43
U	9c47d9d2-299f-4e1a-bd44-72a5e48fc4b6	0	78	0:44
U	543d4377-6e63-49c5-ab3d-dccedec58ea6	0	85	0:51
C	1f096d9b-74e5-4c4e-8785-ec1349c35b51	9606	141	0:43 9606:2 0:23 9606:5 0:16 9606:5 0:8 9606:3 0:2
C	ea441a36-b4b2-47f6-9113-2a1347eec25c	9606	206	0:58 9606:1 0:30 9606:8 0:10 2759:5 0:20 2759:2 0:16 9606:1 0:21
C	b46a13ab-5fc4-4375-97f5-421ceb4b3249	9606	392	0:14 9606:2 0:92 9606:5 0:73 9606:2 0:5 9606:9 0:131 9606:1 0:1 9606:2 0:21
C	b8d1b4d5-0cad-4d69-ad83-ab50e00a15a5	9606	901	0:121 9606:1 0:81 9606:5 0:21 9606:3 0:277 9606:5 0:12 9606:2 0:32 9606:11 0:10 9606:5 0:13 9606:1 0:6 9606:1 0:15 9606:5 0:79 9606:5 0:156
C	d1df3c93-e894-480a-881d-061375927942	9606	162	0:67 9606:2 0:21 9606:5 0:23 9606:1 0:9
C	b3f2e4f9-003a-41c1-8b72-ccd0eedf27a9	9606	366	0:1 9606:1 0:13 9606:4 0:20 9606:5 0:26 9606:2 0:123 9606:1 0:35 9606:2 0:7 9606:2 0:41 9606:5 0:4 9606:2 0:6 9606:3 0:8 9606:6 0:15
U	d25688f3-5a5b-4f3c-8b1b-cac03dd486eb	0	38	0:4
U	b7d85c71-1b58-4e69-9d79-8598d723cbb2	0	207	0:173
U	8e313783-a8d1-4de3-b8cf-3e26814881ec	0	137	0:100 9606:2 0:1
C	7db8757a-42c3-4bc9-839b-8c063703a392	9606	344	0:6 9606:3 0:81 9606:4 0:48 9606:1 0:58 9606:5 0:50 9606:2 0:52
U	60768dee-62bc-4483-88f0-42a8a37ba80b	0	164	0:64 9606:3 0:63
C	5207a50b-4382-47ea-9529-bc2dcd16a513_1	9606	1235	0:20 9606:1 0:25 9606:2 0:15 9606:5 0:7 9606:5 0:110 9606:3 0:5 9606:6 0:7 9606:2 0:22 9606:5 0:17 9606:2 0:175 9606:2 0:9 9606:5 0:238 9606:5 0:20 9606:1 0:3 9606:5 0:34 9606:5 0:86 9606:1 0:59 9606:4 0:55 9606:4 0:27 9606:5 0:43 9606:3 0:20 9606:1 0:18 9606:1 0:76 9606:5 0:1 9606:3 0:20 9606:8
U	1e136eb4-4e14-4928-9eff-eb8c7e129b3a	0	81	0:4 9606:2 0:41
U	ff478752-f154-4849-8a8e-6dfc85ea94fa	0	36	0:2
C	3239d8d1-ff7b-4f9b-ab08-f3fef6a3ff5c	9606	168	0:44 9606:4 0:35 9606:5 0:46
C	ccc1f81c-c776-4e49-a8d6-628ef879be7d	9606	355	0:11 9606:5 0:54 9606:8 0:23 9606:1 0:54 9606:5 0:19 9606:1 0:38 9606:1 0:41 9606:5 0:4 9606:3 0:48
U	227439f3-3790-4a7c-b93a-f63512f59e00	0	89	0:55
C	97a4df81-a429-4829-aa4a-1a097ea6b10e	9606	186	0:26 9606:5 0:3 9606:5 0:60 2759:5 0:8 2759:1 0:5 2759:2 0:7 9606:3 0:22
C	0942550f-4b9e-450b-bd53-c072d9b1907e	9606	381	0:2 9606:5 0:28 9606:1 0:3 9606:5 0:68 9606:5 0:24 9606:4 0:8 9606:2 0:39 9606:10 0:4 9606:2 0:45 9606:5 0:5 9606:7 0:23 9606:1 0:31 9606:6 0:12 9606:2
U	d2e29cb8-d409-4687-9055-60508b70dfee	0	141	0:51 9606:1 0:55
C	0717b9e9-cae1-4275-b48b-057b8001aa5c	9606	220	0:31 9606:1 0:45 9606:5 0:5 2759:5 0:94
C	ec401fc1-6a7d-42be-9c13-357a635d92d7	9606	187	0:2 9606:3 0:31 9606:3 0:6 9606:5 0:22 9606:5 0:76
C	4ea3a2e2-9673-4fab-97fd-5d30ca8f41a0	9606	201	0:100 9606:2 0:25 9606:1 0:23 9606:5 0:11
U	a3cc57ef-0521-42c3-83b5-93f91908bc1a	0	223	0:147 9606:2 0:40
C	ba9580de-a5c5-475c-b975-d6623e115128	9606	485	0:12 9606:5 0:46 9606:1 0:20 9606:5 0:48 9606:2 0:8 9606:3 0:16 9606:7 0:86 9606:5 0:8 9606:3 0:7 9606:5 0:11 9606:1 0:10 9606:4 0:19 9606:5 0:4 9606:1 0:53 9606:5 0:51
C	a77d5e93-5dd3-4f1e-8109-92cf15e0468a	9606	123	0:36 9606:1 0:34 9606:1 0:8 9606:2 0:7
C	8663a207-a232-4c3f-b9aa-f072731b2333	9606	1377	0:68 9606:1 0:90 9606:1 0:31 9606:9 0:35 9606:4 0:5 9606:3 0:42 9606:2 0:18 9606:2 0:32 9606:2 0:25 9606:2 0:67 9606:3 0:114 9606:6 0:163 9606:2 0:57 9606:2 0:16 9606:5 0:51 9606:2 0:198 9606:1 0:117 9606:5 0:32 9606:1 0:5 9606:3 0:8 9606:2 0:61 9606:4 0:36 9606:1 0:9
C	a4b28e08-976a-4b12-8cd5-e71e8bd59d89	9606	528	0:30 9606:2 0:5 9606:1 0:106 9606:2 0:15 9606:4 0:47 9606:5 0:3 9606:3 0:47 131567:1 0:16 9606:5 0:18 9606:4 0:2 9606:5 0:90 9606:2 0:31 9606:5 0:45
C	8fd2ff7b-9722-4e37-adc6-a4043ad01751	9606	132	0:27 9606:2 0:24 9606:5 0:40
C	b1904ce1-51b7-4cd3-9d19-cea5dbe93414	9606	167	9606:9 0:76 9606:1 0:47
C	59c9fc45-ac6b-4a13-b20a-ab584832c45b	9606	159	0:59 9606:5 0:56 9606:5
U	81a1c2cf-5ff0-4d39-8812-00b1b7611088	0	134	0:100
C	aebc596b-0a24-430a-b3fb-91c9ca325387	9606	164	0:37 9606:4 0:29 9606:2 0:58
C	a7e740e7-85fd-4e4c-a7a1-0ae6700be8dd	9606	326	0:107 9606:3 0:5 9606:3 0:174
U	5ac23634-d3b4-419c-8a80-b278a6bf8672	0	138	0:9 9606:3 0:92
U	053442a9-fecd-4cba-812a-6980049e419a	0	106	0:72
C	3d728472-0db7-46d1-88b5-67454bbd2e58	9606	946	9606:1 0:3 9606:1 0:7 2759:3 0:37 9606:5 0:61 9606:2 0:1 9606:6 0:69 9606:5 0:9 9606:3 0:43 9606:4 0:46 9606:5 0:256 9606:1 0:6 9606:2 0:66 9606:5 0:5 9606:5 0:40 9606:5 0:2 9606:8 0:10 9606:3 0:10 9606:3 0:10 9606:5 0:8 9606:5 0:28 9606:3 0:16 9606:5 0:55 9606:5 0:34
C	fd54ff77-b00f-4e53-a060-41cee2f646a5	9606	738	0:2 9606:5 0:99 131567:4 0:28 9606:3 0:6 9606:2 0:18 2759:5 0:19 9606:1 0:17 9606:2 0:8 9606:5 0:2 9606:1 0:16 9606:1 0:80 2759:5 0:22 2759:5 0:67 9606:5 0:2 9606:3 0:5 9606:2 0:17 9606:5 0:6 9606:5 0:59 9606:3 0:14 9606:1 0:74 9606:3 0:5 9606:1 0:71
C	0f4200d8-ec28-418c-ab86-0427500f015b	9606	273	0:12 9606:2 0:33 9606:2 0:78 9606:1 0:47 9606:3 0:61
C	d6cbfc6a-74cd-416e-be09-33daa0c856b6	9606	1399	0:47 9606:4 0:35 9606:5 0:28 9606:4 0:57 9606:4 0:68 9606:3 0:23 9606:5 0:20 9606:5 0:11 9606:2 0:10 9606:1 0:7 9606:4 0:22 9606:5 0:26 9606:4 0:48 9606:2 0:21 9606:5 0:25 9606:1 0:9 9606:1 0:47 9606:1 0:16 9606:3 0:18 9606:1 0:32 9606:8 0:36 9606:2 0:149 9606:1 0:26 9606:5 0:7 9606:5 0:47 9606:5 0:4 9606:4 0:151 9606:5 0:29 9606:4 0:12 9606:5 0:15 9606:3 0:22 9606:1 0:10 9606:10 0:50 9606:5 0:114
U	200f73b0-0e8c-427e-aeb2-60413eb8217b	0	118	0:48 9606:5 0:31
C	cf753200-d80a-43b1-9bcd-4e3b0fb8969a	9606	163	9606:1 0:54 9606:1 0:44 9606:4 0:25
U	6d226f7d-c624-4891-a1d1-a397add67450	0	29	0:0
C	fe97912d-346d-457c-a663-277161d5b4cb	9606	196	0:13 9606:5 0:1 9606:5 0:138
C	f558bd18-f332-46e1-959d-319e9dcdf399	9606	231	0:28 9606:5 0:105 9606:4 0:55
C	0b546e2e-0722-4e8d-9ba4-323cd5d5e3b0	9606	706	0:27 9606:5 0:2 9606:1 0:72 9606:1 0:50 9606:3 0:9 9606:1 0:8 9606:1 0:51 9606:1 0:2 9606:9 0:31 9606:1 0:23 9606:4 0:7 9606:4 0:5 9606:1 0:22 9606:1 0:64 9606:3 0:73 9606:5 0:129 9606:4 0:22 9606:5 0:25
C	e8bdc9d2-e80b-44d9-98f4-d0416261e959	9606	296	0:22 9606:5 0:80 9606:1 0:2 9606:1 0:33 9606:3 0:115
U	84f46c1c-28f8-4169-9868-d71b572f01b3	0	74	0:3 9606:5 0:32
U	45cdd5d4-c9cc-495e-9589-872c95a6952d	0	129	0:95
C	5a30ccc5-76bf-46f1-a8db-daa82ce4181a	9606	179	0:46 9606:2 0:5 9606:3 0:89
U	8c35a7ee-116a-4a42-911e-804c7d3c6f95	0	167	0:21 9606:5 0:107
U	769e99d6-568d-4625-9d31-32196927c6b9	0	70	0:36
U	fd648573-fdf2-4d98-a719-7e8b8368bd99	0	184	0:64 9606:5 0:81
U	bb2d40aa-4744-447c-9845-7540ed61994f	0	33	0:0
C	8cddd06d-d1a8-4af2-885d-94bb417a911f	9606	143	0:60 9606:5 0:14 9606:1 0:29
U	27916ffa-100d-4333-8e17-aed875e89913	0	142	0:5 9606:2 0:101
C	e1164fd6-ab76-41bb-a91e-5bfd46d84e97	9606	220	0:14 9606:4 0:64 9606:1 0:28 9606:2 0:3 9606:1 0:69
C	fbe46c41-bad9-4228-8c79-fe17c00ed784	9606	138	0:5 9606:2 0:17 9606:2 0:78
U	7e636084-7e17-45fb-9c8f-e3d1646a873b	0	150	0:116
U	796a5972-208a-4b40-993f-3bd77df7a3b1	0	30	0:0
C	cc6315da-500e-437b-b468-9c13fd7ea943	9606	556	0:15 9606:4 0:54 9606:5 0:9 9606:5 0:12 9606:4 0:18 9606:5 0:11 9606:1 0:1 9606:5 0:3 9606:2 0:5 9606:5 0:55 9606:5 0:27 9606:5 0:91 9606:4 0:17 9606:1 0:9 9606:2 0:70 9606:1 0:71
U	c5cf7209-b115-481a-a751-cb7ad14d5f3a	0	138	0:104
U	ed8df0de-2a08-43db-8294-e0d378414a7d	0	75	0:41
C	df117968-7003-4a0e-adda-dd687cf6f0ee	9606	159	9606:3 0:81 9606:2 0:39
C	e7ced48e-17cd-49cd-9c28-5af0758efc8b	147802	302	0:128 147802:3 0:8 147802:1 0:21 147802:5 0:66 147802:1 0:35
C	910f8881-d14f-413d-a3d5-3c90c6a55acb	9606	442	0:10 9606:5 0:96 9606:2 0:90 9606:1 0:9 9606:3 0:101 9606:1 0:48 9606:1 0:12 9606:4 0:25
U	ddbfa276-1501-4b34-b73d-9ffe079f8835	0	84	0:39 9606:2 0:9
C	485deefa-e883-4e02-acca-490a0a89c1c9	9606	996	0:42 9606:1 0:16 9606:1 0:14 9606:1 0:16 9606:14 0:18 9606:1 0:37 9606:4 0:13 9606:5 0:9 9606:5 0:4 9606:1 0:8 9606:2 0:4 9606:3 0:12 9606:5 0:12 9606:5 0:47 9606:2 0:15 9606:2 0:31 9606:5 0:30 9606:1 0:28 9606:6 0:85 9606:1 0:4 9606:1 0:17 9606:15 0:29 9606:4 0:15 9606:2 0:2 9606:1 0:42 9606:1 0:20 9606:1 0:80 9606:2 0:6 9606:7 0:38 9606:1 0:100 9606:5 0:26 9606:5 0:32
U	4f86e57e-a865-4c26-a0a8-edd67cf51834	0	153	0:1 9606:1 0:117
C	946f829f-6022-4077-964c-9eeaf429efa3	9606	251	0:39 9606:4 0:53 9606:5 0:48 9606:1 0:18 9606:2 0:47
C	101e113b-7b54-4eed-bf0b-c5c76a9dae32	9606	261	0:51 9606:2 0:3 9606:1 0:102 9606:2 0:6 9606:4 0:56
C	db4eb5ce-65ed-4c4b-a5f5-30f3a922a2d7	9606	132	0:12 9606:5 0:5 9606:2 0:29 9606:6 0:39
C	dcf0ea01-335d-40ec-93db-260087797540	9606	114	0:6 9606:5 0:14 9606:1 0:19 9606:1 0:10 9606:5 0:19
U	d786afe6-3f10-4aa5-a990-b4f7b8c6adad	0	143	0:109
C	8530ffe2-1d62-4634-9e03-347ce1de174f	9606	312	0:77 9606:5 0:16 9606:5 0:35 9606:2 0:35 9606:1 0:28 9606:6 0:68
U	93ce075a-e7ed-4118-a7e0-628c32a6abc3	0	212	0:34 9606:1 0:143
U	0c28c41a-8bfa-4e16-b53d-814fccaa3be2	0	156	0:49 9606:5 0:68
C	8962d3eb-6840-4736-8b5f-4ca72e3baccb	9606	326	0:45 9606:2 0:51 9606:2 0:6 9606:1 0:5 9606:8 0:12 9606:4 0:33 9606:3 0:14 9606:5 0:19 9606:5 0:77
U	30af3ac3-171a-4929-9f9b-851366781563	0	30	0:0
C	348b5d90-13c6-4845-a057-5c847ef9b4e5	9606	222	0:9 9606:2 0:5 9606:2 0:126 9606:1 0:43
C	af9c7574-bc2b-446b-9e2f-942a2db0f5c6	9606	176	9606:2 0:6 9606:8 0:77 9606:2 0:23 9606:1 0:23
C	75c35ea4-1794-4a23-99aa-16efc5e637db	9606	163	0:18 9606:1 0:30 9606:1 0:24 9606:5 0:50
U	323cc7d7-d736-4f39-ad68-ee70a715ffc8	0	229	0:87 9606:4 0:104
C	2c16164f-2bdc-46ba-a94b-7ef75e044261	9606	368	0:7 9606:5 0:14 9606:3 0:10 9606:1 0:30 9606:1 0:17 9606:6 0:5 9606:5 0:7 9606:1 0:10 9606:3 0:74 9606:5 0:73 9606:4 0:53
U	fde8a8d6-82ed-4d4d-9449-68ea159ea04c	0	133	0:99
C	db9e696b-58de-4a28-b01d-8413626421fa	9606	99	9606:3 0:3 9606:5 0:6 9606:5 0:6 9606:6 0:17 9606:5 0:9
U	dece5a0a-ee02-4b5d-a5ea-06cf0aefdbc2	0	32	0:0
C	53cf80dc-cf3e-443f-97da-691294a003fe	9606	625	0:16 9606:1 0:58 9606:5 0:2 9606:5 0:97 9606:4 0:153 9606:5 0:245
C	9ed42bbe-547a-4868-a25f-b1eed68bc297	9606	163	0:18 9606:16 0:4 9606:5 0:68 9606:5 0:13
U	df802c0b-31ba-4e74-becc-680bee7c66dd	0	82	0:8 9606:5 0:35
C	758de54c-9290-4ee6-a89b-a829d8164d8e	9606	164	0:13 9606:4 0:6 9606:5 0:102
C	dd33558a-d865-49bb-8952-dbb0514a5c3b	9606	259	0:15 9606:5 0:78 9606:1 0:4 9606:5 0:103 9606:5 0:9
C	e9e51fe3-da98-46c6-a842-885f941976b0	9606	133	0:1 9606:5 0:1 9606:5 0:8 9606:1 0:19 9606:2 0:57
U	8945dd84-57d4-4302-a3f5-57d8dbe5e44d	0	24	0:0
C	acc125ac-d274-4be9-be6b-6c47ef962e4f	9606	250	0:3 9606:5 0:5 9606:1 0:5 9606:1 0:33 9606:2 0:25 9606:5 0:43 9606:5 0:19 9606:8 0:15 9606:1 0:7 9606:1 0:32
C	6a5dba24-21e7-433a-9b30-1a02124d2ffa	9606	250	0:9 9606:7 0:76 9606:5 0:7 9606:5 0:15 9606:3 0:89
U	ae1caa63-c000-4cf4-9bb1-07d3c50b55d5	0	81	0:23 9606:3 0:21
U	dd155b24-1d50-4e0c-8a29-cc0ee87a628e	0	89	0:55
C	644692c6-163f-4e7b-8fee-2483e7b46965	9606	267	0:6 9606:5 0:19 9606:5 0:4 9606:5 0:23 9606:6 0:8 9606:2 0:11 9606:5 0:2 9606:5 0:42 9606:2 0:83
U	ebfbf44e-4671-4eeb-945b-e3c937d2631b	0	140	0:25 9606:4 0:77
C	467ac033-e86d-4127-ae6e-11a41919ead2	9606	181	0:12 9606:1 0:2 9606:5 0:6 9606:3 0:24 9606:4 0:90
C	1b96ce30-708f-48ca-b468-104ad40f8094	9606	943	0:481 9606:2 0:7 9606:5 0:151 9606:5 0:258
C	e5312292-3e09-414c-9703-61df3cf5da32	9606	883	0:39 9606:2 0:25 9606:1 0:74 9606:1 0:66 9606:5 0:34 9606:3 0:20 9606:9 0:43 9606:1 0:115 9606:2 0:29 9606:5 0:29 9606:2 0:13 9606:5 0:56 9606:5 0:2 9606:5 0:116 9606:1 0:60 9606:5 0:76
U	4dce4390-6c1f-4bc3-9472-c469693e0557	0	10	0:0
C	2b8f5fd2-e885-4806-8022-17aad6521647	9606	280	0:1 9606:5 0:4 9606:1 0:87 9606:5 0:123 9606:3 0:17
C	d634d5ce-98b7-4859-87d9-d60efe8d8955	9606	267	0:68 9606:4 0:112 9606:1 0:16 9606:3 0:29
U	6a6f2069-2867-481a-94ff-e7a9f919a6bb	0	12	0:0
C	25d7817c-d7b7-4609-b780-5b3984d784f8	9606	123	0:5 9606:5 0:41 9606:5 0:7 9606:1 0:25
C	bf2423fe-b388-47cc-b49c-1c1826af64d9	9606	509	0:84 9606:2 0:55 9606:5 0:1 9606:1 0:36 9606:1 0:18 9606:5 0:1 9606:2 0:18 9606:1 0:6 9606:1 0:23 9606:1 0:19 9606:5 0:91 9606:2 0:5 9606:3 0:4 9606:1 0:43 9606:2 0:39
C	b0aca516-8a92-41f7-a859-a67a0540afb8	9606	268	0:89 9606:11 0:6 9606:3 0:6 9606:1 0:54 9606:8 0:24 9606:3 0:2 9606:5 0:22
U	f33517e7-2926-4fc1-acc6-b08de9782635	0	175	0:141
C	9d9e9c8d-1c8a-4c94-95f0-a5ff7901c303	9606	371	0:195 9606:7 0:7 9606:1 0:23 9606:2 0:11 9606:1 0:13 9606:2 0:75
U	944ff683-38e1-4b6d-99e5-841e90b4e52f	0	87	0:28 9606:5 0:20
C	c3da6b43-2ad9-407f-a68c-e3dacf23e5be	9606	314	0:2 9606:5 0:79 9606:5 0:189
U	60924daa-7778-4611-a736-38a06d78c859	0	38	0:4
C	566170eb-9aed-4c7a-8fff-67892f661003	9606	126	9606:1 0:30 9606:5 0:56
C	f63768dc-14ca-4cbe-8cf0-76b5a9c8c5f6	9606	144	0:66 9606:3 0:7 9606:3 0:31
C	e4c02bd8-227c-42d0-aeac-945f14493c92	9606	151	0:37 9606:5 0:40 9606:5 0:30
U	85bf6444-d5a4-411a-9a88-5ca0772a97c1	0	141	0:18 9606:5 0:84
U	93515829-3fdb-4e12-96f3-056db9ad0c27	0	78	0:44
C	0ac46720-fb75-467d-8a6a-484e611fbd84	9606	259	0:65 9606:2 0:131 9606:7 0:19 9606:1
U	a20e02be-b325-4b48-a2c3-c44b049c288b	0	71	0:37
U	b295a35a-0d08-49ca-88db-99cfd6bf32cf	0	131	0:97
U	28f0ebf2-61a4-4781-bf25-f36e4f414820	0	23	0:0
C	dfa5a6a6-8d5f-4389-b8bb-9211ec3eb8d7	9606	1001	0:96 959:5 0:50 9606:1 0:12 9606:3 0:23 9606:1 0:96 9606:5 0:19 9606:1 0:49 9606:5 0:5 9606:2 0:16 9606:5 0:8 9606:5 0:28 9606:6 0:11 9606:2 0:6 9606:5 0:39 9606:5 0:41 9606:5 0:54 9606:1 0:43 9606:2 0:38 9606:6 0:9 9606:5 0:81 9606:10 0:9 9606:4 0:6 9606:3 0:5 9606:5 0:27 9606:1 0:6 9606:5 0:6 9606:1 0:47 9606:1 0:37
C	e5e3784b-72b1-42ea-ac2a-f797ed7a1220	9606	81	0:19 9606:3 0:13 9606:1 0:11
U	9a98d4aa-71c5-4b43-bf1c-b8e74c3012e7	0	70	0:36
C	9c8d730e-4590-4ef3-96d7-a9e9f5307758	9606	398	0:4 9606:8 0:18 9606:5 0:22 9606:1 0:83 9606:5 0:2 9606:2 0:57 9606:2 0:22 9606:1 0:26 9606:9 0:39 9606:5 0:20 9606:2 0:5 9606:5 0:21
C	0fae646e-e978-43f3-a082-0234ee02d993	9606	145	9606:2 0:59 9606:5 0:45
C	df94248e-6ed2-4377-b4d9-9f9f55c0c699	9606	166	0:7 131567:1 9606:1 0:58 9606:5 0:60
U	dc422d23-afaa-4553-9ba0-ff77b0d63d78	0	92	0:58
C	6b42493b-8f12-4390-b1fa-e7a7ccc8a341	9606	116	0:27 9606:2 0:17 9606:5 0:15 9606:2 0:14
C	955aaa2c-9094-4e2c-a7b9-773a5d5493c4	9606	876	9606:2 0:20 9606:5 0:1 9606:2 0:81 9606:1 0:19 9606:3 0:19 9606:1 0:90 9606:5 0:35 9606:5 0:11 9606:1 0:32 9606:5 0:134 9606:10 0:1 9606:1 0:7 9606:1 0:2 9606:5 0:18 9606:1 0:37 9606:5 0:9 9606:1 0:72 9606:5 0:9 9606:4 0:62 9606:5 0:52 9606:5 0:58
U	b3c61701-fb7a-483a-ab63-3f32fc97b66a	0	270	0:236
U	7f3b9c8e-040b-4ca5-8e63-b4bff118c306	0	102	0:68
U	0409d6ba-0079-48d8-80f7-c1cdf4e1c7ad	0	170	0:136
U	1757315c-971e-43ae-ab01-4772735ac136	0	87	0:53
U	e6891269-9481-4dfe-a502-6873638e93ff	0	31	0:0
C	a8e6de4b-ac0b-4f93-8c43-012bc4fcd0e0	9606	336	0:49 9606:5 0:10 9606:1 0:8 9606:1 0:153 9606:5 0:3 9606:1 0:47 9606:1 0:18
C	be3fed94-5703-48f5-9184-7337046f8a0b	9606	348	0:23 9606:1 0:94 9606:2 0:176 9606:5 0:4 9606:1 0:8
C	aff10c70-9547-4145-8bf7-a2f304c7b594	9606	137	9606:2 0:5 9606:2 0:6 9606:5 0:83
C	dfc7a440-9642-4f29-a884-d59038a8597e	9606	1772	0:43 9606:5 0:61 9606:2 0:6 9606:1 0:41 9606:1 0:56 9606:5 0:11 9606:3 0:36 9606:2 0:286 9606:5 0:36 9606:5 0:88 9606:4 0:16 9606:5 0:61 9606:5 0:258 9606:5 0:63 9606:2 0:79 9606:5 0:76 9606:5 0:182 9606:5 0:2 9606:1 0:20 9606:4 0:53 9606:5 0:41 9606:4 0:144
C	2ce960d3-fd55-4609-b4e2-f103dfb7e617	9606	229	0:34 9606:5 0:72 9606:2 0:19 9606:1 0:5 9606:1 0:56
